Cache[NODE_1].State,Cache[NODE_1].Data,Cache[NODE_2].State,Cache[NODE_2].Data,Chan1[NODE_1].Cmd,Chan1[NODE_2].Cmd,Chan2[NODE_1].Cmd,Chan2[NODE_1].Data,Chan2[NODE_2].Cmd,Chan2[NODE_2].Data,Chan3[NODE_1].Cmd,Chan3[NODE_1].Data,Chan3[NODE_2].Cmd,Chan3[NODE_2].Data,InvSet[NODE_1],InvSet[NODE_2],ShrSet[NODE_1],ShrSet[NODE_2],ExGntd,CurCmd,CurPtr,MemData,AuxData
S,DATA_1,I,Undefined,Empty,Empty,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,ReqS,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
I,Undefined,S,DATA_1,Empty,ReqS,GntS,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
S,DATA_1,I,Undefined,Empty,Empty,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,ReqE,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
I,Undefined,S,DATA_1,Empty,ReqE,GntS,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,Empty,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqS,ReqS,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqE,ReqS,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,ReqS,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqS,ReqE,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqE,ReqE,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,ReqE,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqS,Empty,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqE,Empty,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
S,DATA_1,I,Undefined,ReqS,ReqE,Inv,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqS,ReqE,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqS,ReqE,GntS,DATA_1,Inv,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,I,Undefined,ReqE,ReqE,Inv,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqE,ReqE,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqE,ReqE,GntS,DATA_1,Inv,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,I,Undefined,Empty,ReqE,Empty,Undefined,GntS,DATA_1,InvAck,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,ReqE,Inv,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,ReqE,Empty,Undefined,Inv,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,I,Undefined,Empty,ReqE,GntS,DATA_1,Empty,Undefined,Empty,Undefined,InvAck,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,I,Undefined,ReqS,Empty,Empty,Undefined,GntS,DATA_1,InvAck,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqS,Empty,Inv,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqS,Empty,Empty,Undefined,Inv,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,I,Undefined,ReqS,Empty,GntS,DATA_1,Empty,Undefined,Empty,Undefined,InvAck,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,I,Undefined,ReqE,Empty,Empty,Undefined,GntS,DATA_1,InvAck,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqE,Empty,Inv,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqE,Empty,Empty,Undefined,Inv,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,I,Undefined,ReqE,Empty,GntS,DATA_1,Empty,Undefined,Empty,Undefined,InvAck,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,S,DATA_1,Empty,Empty,Empty,Undefined,Empty,Undefined,InvAck,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,Empty,Inv,Undefined,Inv,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,I,Undefined,Empty,Empty,Empty,Undefined,Empty,Undefined,Empty,Undefined,InvAck,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,S,DATA_1,Empty,ReqS,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
S,DATA_1,I,Undefined,Empty,ReqS,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqS,ReqS,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqS,ReqS,GntS,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
I,Undefined,S,DATA_1,Empty,ReqE,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
S,DATA_1,I,Undefined,Empty,ReqS,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqS,ReqE,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqS,ReqE,GntS,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqS,Empty,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqE,Empty,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,Empty,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,ReqS,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
S,DATA_1,I,Undefined,Empty,ReqE,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
I,Undefined,S,DATA_1,Empty,ReqS,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,I,Undefined,ReqS,ReqE,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqS,ReqE,GntS,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
I,Undefined,S,DATA_1,Empty,ReqE,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,I,Undefined,Empty,ReqE,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqE,ReqE,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqE,ReqE,GntS,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqS,Empty,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqE,Empty,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,Empty,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,ReqE,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
I,Undefined,I,Undefined,ReqS,ReqS,Empty,Undefined,GntS,DATA_1,InvAck,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqS,ReqS,Inv,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqS,ReqS,Empty,Undefined,Inv,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,I,Undefined,ReqS,ReqS,GntS,DATA_1,Empty,Undefined,Empty,Undefined,InvAck,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,I,Undefined,ReqE,ReqS,Empty,Undefined,GntS,DATA_1,InvAck,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqE,ReqS,Inv,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqE,ReqS,Empty,Undefined,Inv,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,I,Undefined,ReqE,ReqS,GntS,DATA_1,Empty,Undefined,Empty,Undefined,InvAck,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,S,DATA_1,Empty,ReqS,Empty,Undefined,Empty,Undefined,InvAck,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,ReqS,Inv,Undefined,Inv,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,I,Undefined,Empty,ReqS,Empty,Undefined,Empty,Undefined,Empty,Undefined,InvAck,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,I,Undefined,ReqE,Empty,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,Empty,GntS,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
S,DATA_1,I,Undefined,ReqE,Empty,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,Empty,GntS,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqS,ReqS,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqE,ReqS,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqS,ReqE,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqE,ReqE,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
I,Undefined,I,Undefined,ReqS,ReqE,Empty,Undefined,GntS,DATA_1,InvAck,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqS,ReqE,Inv,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqS,ReqE,Empty,Undefined,Inv,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,I,Undefined,ReqS,ReqE,GntS,DATA_1,Empty,Undefined,Empty,Undefined,InvAck,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,I,Undefined,ReqE,ReqE,Empty,Undefined,GntS,DATA_1,InvAck,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqE,ReqE,Inv,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqE,ReqE,Empty,Undefined,Inv,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,I,Undefined,ReqE,ReqE,GntS,DATA_1,Empty,Undefined,Empty,Undefined,InvAck,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,S,DATA_1,Empty,ReqE,Empty,Undefined,Empty,Undefined,InvAck,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,ReqE,Inv,Undefined,Inv,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,I,Undefined,Empty,ReqE,Empty,Undefined,Empty,Undefined,Empty,Undefined,InvAck,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqS,Empty,Empty,Undefined,Empty,Undefined,InvAck,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqS,Empty,Inv,Undefined,Inv,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,I,Undefined,ReqS,Empty,Empty,Undefined,Empty,Undefined,Empty,Undefined,InvAck,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqE,Empty,Empty,Undefined,Empty,Undefined,InvAck,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqE,Empty,Inv,Undefined,Inv,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,I,Undefined,ReqE,Empty,Empty,Undefined,Empty,Undefined,Empty,Undefined,InvAck,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,S,DATA_1,Empty,Empty,Empty,Undefined,Inv,Undefined,InvAck,Undefined,Empty,Undefined,FALSE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,I,Undefined,Empty,Empty,Inv,Undefined,Empty,Undefined,Empty,Undefined,InvAck,Undefined,FALSE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqS,ReqS,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqE,ReqS,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,ReqS,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
S,DATA_1,I,Undefined,ReqE,ReqS,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,ReqS,GntS,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqS,ReqS,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqS,ReqE,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqE,ReqE,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,ReqE,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
S,DATA_1,I,Undefined,ReqE,ReqS,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,ReqS,GntS,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqS,ReqE,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqS,Empty,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqE,Empty,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,Empty,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
S,DATA_1,I,Undefined,ReqE,ReqE,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,ReqE,GntS,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqS,ReqS,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqE,ReqS,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,ReqS,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqS,ReqE,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
I,Undefined,S,DATA_1,ReqE,ReqE,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,ReqE,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,I,Undefined,ReqE,ReqE,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,Empty,ReqE,GntS,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqE,ReqE,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1
S,DATA_1,S,DATA_1,ReqS,Empty,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1
